"","1-1","1-2","1-3","1-4","1-5","1-6","1-7","1-8","1-9","1-10","1-11","1-12","1-13","1-14","1-15","1-16","1-17","1-18","1-19","1-20","2-1","2-2","2-3","2-4","2-5","2-6","2-7","2-8","2-9","2-10","2-11","2-12","2-13","2-14","2-15","2-16","2-17","2-18","2-19","2-20"
"backgnd93",1.32313686078923,0,0,0,0,0,0,0,0,3.06577820087303,0,0,0,1.53526740244351,0,0,0,0,0,0,0,0,4.65824077738417,0,0,0,0,0,0,0,2.91539498325206,4.27258558771111,0,2.89043768144674,0,0,0,0,0,0
"backgnd94",0,0,5.22326641680422,0,1.87377850878802,0,2.99805843015818,0,0,2.96978723972357,0,0,0,0,1.77129735469155,0,0,0,0,0,0,3.91127712573756,0,0,0,0,0,0,4.62951906599533,0,3.23437091969866,0,3.15449125820586,0,0,0,4.54788825970273,2.96322624911642,0,0
"backgnd95",3.79585439934419,0,0,0,0,2.38005823229852,3.98153366203783,2.73137433072223,3.75142869916592,0,0,0,0,0,0,0,2.91424340280242,0,0,0,0,4.00884596308473,4.52859018362652,4.05931177907146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd96",0,0,3.87041722520035,0,0,0,2.60144901251597,0,3.1841391534141,0,0,3.39785717910886,0,0,0,0,0,0,3.11112135453842,0,0,4.17519847788755,0,0,3.1514148593592,4.22899623687346,0,0,0,0,0,0,3.83831197471636,2.61656065712572,0,0,0,0,0,0
"backgnd97",4.17188720478354,0,0,0,0,0,0,0,0,0,4.78900835040511,1.92762136985984,0,0,0,0,0,0,3.12448373314966,0,0,6.11146162892869,3.65889291741958,0,0,0,3.73239279867054,0,0,3.47482420298198,0,0,0,0,0,0,0,0,0,0
"backgnd98",0,0,0,0,3.49785651180044,0,4.90169511095033,0,0,4.45561690697374,0,5.42024330243219,0,2.40131200581056,0,0,0,2.65626850693696,0,0,0,0,2.94583254958024,3.14725839172625,0,0,4.7558443327755,0,3.12837613292177,0,0,0,0,4.6707458104813,0,0,0,0,3.89302889392706,3.84601155371813
"backgnd99",0,0,4.75945840165971,0,0,0,2.41533470050563,0,2.53595557589839,3.93933475729568,0,0,0,0,0,0,0,0,0,0,2.02205393141083,0,2.97533076132718,0,0,0,2.92994444090549,0,2.87533078554144,3.96564456885981,2.79456482467356,0,0,0,0,0,0,5.28858489812803,0,0
"backgnd100",0,3.89955588300351,3.56086969221978,0,2.19655037251704,0,0,0,5.18295438685013,0,4.56859113303755,4.47137622416142,0,0,0,3.88742851846604,0,0,0,4.49306320575632,0,0,0,0,0,0,0,0,0,0,3.90919098905895,0,0,0,0,0,0,2.54568748527003,1.9224141193587,0
"backgnd101",4.18911327216138,2.0808808846375,3.34558605976693,4.51418212728378,0,0,0,0,2.22864705085797,0,2.2424232708659,0,0,0,0,0,3.70076590264991,2.90941697131262,2.72482561081038,2.64232811744233,0,0,0,2.9696203871939,0,2.3928636103895,0,0,0,0,0,0,0,3.56064697800479,0,3.77917863798273,0,0,0,0
"backgnd102",0,4.61860767759892,0,0,0,0,0,0,2.6482657085977,0,0,0,0,0,2.29152943573566,0,2.15330034744154,0,0,0,2.01376012627758,0,0,4.51277542648249,4.71704720525478,0,4.09658168870568,0,3.46653235529785,0,0,0,0,2.56379036670078,0,0,0,2.67802065489604,0,0
"backgnd103",0,0,2.46516294335065,0,2.51811898029474,0,0,0,2.08225454385138,3.33519745406116,0,0,0,0,3.84893690921285,0,0,3.09739523560236,0,0,3.88730776649337,2.24225479236359,0,0,0,0,0,0,0,0,0,0,0,0,4.29107907018,0,0,0,0,0
"backgnd104",3.57192712524296,0,0,0,0,0,0,0,4.29799923970162,0,0,0,0,0,0,0,2.88551311957454,0,0,2.94829543285773,0,0,0,3.45831920956139,4.59440810989209,4.24818795356836,0,0,0,0,0,0,0,3.95784664952489,0,4.5563710348083,0,0,0,0
"backgnd105",0,0,0,2.91161837869125,0,0,0,0,0,0,4.17623675465336,2.23005850713029,0,0,0,0,0,0,0,0,0,0,4.00939235422574,0,0,0,2.6430414686903,0,3.4259747272786,0,0,4.26908875399545,3.88459717788218,0,2.68875838240814,0,0,0,0,0
"backgnd106",0,6.26554661845617,0,0,0,0,0,0,4.32171593567146,2.83252075880275,0,0,0,0,0,3.0299198643508,2.68125837837385,0,0,0,0,2.0912361566042,0,0,0,0,2.76733183715922,0,3.44265418458185,0,4.9635614837812,2.73067559997566,0,0,3.24752260484577,0,0,0,0,3.5453419122438
"backgnd107",0,0,0,0,4.12318200650082,0,0,0,3.75120695813474,4.8575900447372,0,0,0,0,0,0,4.86995691875188,0,0,0,0,0,2.99945250454909,0,0,0,0,0,0,4.87956929937864,2.32882190127571,0,0,0,0,0,0,0,3.97387045234002,0
"backgnd108",0,0,0,0,0,0,2.55475383357818,0,0,0,0,2.71511342539486,0,0,0,3.33978929945147,0,0,0,3.35270221945144,2.93421344199863,0,0.705797010451492,0,0,0,0,0,0,2.76720596405753,0,0,3.43042582023335,0,0,0,3.56006258048096,0,4.13824405071108,3.74313966266228
"backgnd109",0,0,0,0,0,0,0,0,0,3.70863310782175,0,0,5.2309954653209,3.07658026111558,3.03171698835864,0,0,0,0,0,0,0,0,3.58424528646966,0,0,0,0,3.44311748671531,4.09663082075109,0,4.56705337642379,0,0,0,0,0,0,0,0
"backgnd110",0,0,0,0,0,0,0,0,0,0,3.45711414316578,3.73163024464017,0,4.16268718696623,0,0,0,0,0,0,4.02859731611103,0,0,0,0,0,0,0,0,3.41571855879211,0,3.60737461244859,0,0,2.89758777704392,0,0,0,4.01571067995827,0
"backgnd111",3.9241330571125,0,0,0,4.55670841333843,2.53388193239789,0,0,3.78047338394311,0,0,3.69009905553684,0,0,0,2.96771601394214,0,0,0,0,1.57143456222578,0,0,4.83207206542775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd112",2.98432434592526,0,0,0,0,0,0,0,1.39659162641968,0,0,0,0,3.8043249546406,0,0,0,0,0,0,0,3.54393573675071,4.86422520027036,0,0,4.27703112493836,0,0,0,0,0,0,2.7786274058435,4.05317688246406,0,0,0,4.5387042263549,0,3.38627410513127
"backgnd113",0,0,0,0,0,0,0,0,0,0,2.68476989687944,0,0,3.89677439925132,0,2.48315337670041,2.39548862530385,0,0,0,0,3.11628609623104,0,0,0,0,0,0,0,0,0,3.77551758101968,0,0,0,0,3.03143193703676,1.9325315173096,0,4.19915752254138
"backgnd114",2.5528915825892,0,0,3.21798562708495,3.70065627323561,0,0,0,2.14579317350044,0,0,2.57425364404962,0,0,4.24929607188768,0,0,0,0,0,0,0,0,0,0,0,0,2.32069566221835,2.48668490721411,0,0,0,0,0,0,3.21773272402874,0,0,0,2.55450526901033
"backgnd115",0,0,0,0,0,0,0,0,0,0,3.30212862314005,2.35947917536785,0,0,0,0,0,4.5765166164123,0,3.08478912021552,0,4.00862776948274,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98191775353356,2.36016611569466,4.72326779030091,0,0
"backgnd116",3.11286738190942,3.03555368391852,0,0,0,0,0,0,0,3.12722323086305,0,0,0,0,3.67450450294567,0,0,0,0,3.77680023279392,0,0,0,0,0,3.94999737958726,0,0,0,0,0,0,0,0,2.12355907017713,3.4479720924019,0,3.21395347238464,0,0
"backgnd117",4.76656457746523,3.91807340831924,0,0,0,0,0,5.31094293967996,0,0,0,0,0,0,0,0,0,0,3.34255306071445,4.35911335956308,0,0,0,0,4.15596628419119,0,0,0,0,0,0,2.75608754386804,2.91728364559004,5.62812528308417,0,3.37525330943495,1.56387657863732,0,0,0
"backgnd118",0,0,0,4.2998401395364,0,0,0,0,0,0,0,0,0,0,2.51090071931065,4.16647979548203,0,0,0,0,2.36503604622538,4.28259084968328,0,0,3.10420086401662,0,0,0,4.68353827849751,0,0,0,0,0,0,0,3.69934385376025,0,0,0
"backgnd119",0,0,3.73966089249143,0,0,0,0,0,0,0,0,0,0,0,2.23150170077511,2.27793604179595,0,0,0,0,0,0,0,0,4.20255691362097,3.17419915798925,0,2.81975073296142,0,0,0,0,0,0,0,1.77560248418043,0,3.13192099414615,0,3.65467723347697
"backgnd120",0,4.65416752861158,0,0,0,0,0,0,0,0,3.44867908201923,0,2.60587618735264,0,3.00951252898488,0,0,0,0,0,0,0,3.34975367782745,0,0,0,0,4.86156379524357,0,0,0,3.323467160508,0,0,0,4.81795870589791,0,5.10223960712998,4.16823809804935,0
"backgnd121",4.00647232088467,0,3.96917743704148,0,0,0,0,3.71548843504492,4.11731143191133,0,0,0,0,0,0,0,0,0,0,2.37005273572774,0,0,2.79404438345675,0,0,0,0,0,0,3.08844445688646,2.84192057273034,0,3.20714612649882,0,3.89800354756563,0,0,2.08893698227599,3.37220912166977,0
"backgnd122",3.7751206002959,0,0,0,2.75890074904664,0,0,2.91909930134188,0,0,0,0,0,0,0,0,0,3.96864424320058,2.30838413868816,0,0,0,0,3.42900453911523,2.7417524186699,2.58754773925735,0,3.3822747881148,0,4.60729942142123,0,0,0,0,0,3.52435433914972,0,3.49172445169994,0,0
"backgnd123",4.8487368475034,2.36374713365327,0,0,0,0,0,0,4.6848394673331,4.47421660492623,4.16072864568862,0,0,0,0,0,0,0,3.11988768438884,0,0,0,0,3.44971357527676,0,5.51641175994282,0,0,3.64040481258299,0,0,0,0,3.67479940881575,1.92505446797989,0,0,0,0,3.48984411574944
"backgnd124",0,0,0,0,0,0,0,0,0,0,0,0,0,2.96637350944019,0,0,0,0,0,0,0,0,2.95271621183659,0,2.98618521821553,0,2.43854552632767,0,0,4.12153376987155,0,0,0,0,0,3.86376566611,0,0,0,0
"backgnd125",0,2.68676522466638,0,0,0,3.23703783621299,0,0,0,0,0,2.48335295723786,2.52692364363333,0,0,0,0,3.5448793790047,0,0,4.24724798710335,0,0,0,2.39475058899493,0,0,0,0,0,0,0,0,0,0,2.90604760004925,0,3.33411660655283,0,2.11105015744574
"backgnd126",0,0,5.21010473888194,0,0,0,0,0,0,0,0,0,3.53962881948746,0,0,0,2.13295234348197,0,4.3712503811292,0,3.96912809089924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77064900876093,2.69173947765617,3.95080167982196,0,0
"backgnd127",2.89018838303161,0,0,0,0,0,5.01582516073975,0,0,0,0,0,3.75823762301702,3.82329662834112,0,0,0,0,0,5.34242466599076,0,3.50519146641751,0,0,0,0,0,0,2.59905863315768,0,0,3.55733017327573,0,0,0,0,0,0,0,3.76610538826271
"backgnd128",0,0,2.98535739198934,0,0,0,0,2.85198577519747,0,0,0,2.35154323413917,0,2.38851763137911,3.1161057276987,3.44948712865629,3.64677535785706,0,3.62504255041712,0,3.82585421283795,0,2.24523851128204,0,4.27678051460901,2.72085703158196,3.73229133377171,0,2.91809363366925,0,0,0,0,0,0,4.70398600513931,3.44780569648717,4.11370721235073,0,0
"backgnd129",0,0,2.40386374424999,0,0,5.37526516059363,0,0,0,0,3.41613402414693,4.98272421660757,3.05482863392121,0,0,0,0,0,0,3.73507388657955,0,0,0,0,1.95867273498417,0,0,2.04990083105304,4.07468269163713,0,0,0,0,0,0,5.29468368604651,0,0,0,0
"backgnd130",0,0,0,3.66210122062209,5.3009222510708,0,3.75495419287793,0,0,3.25982063980186,3.88323005353179,0,3.88142675114706,0,0,0,4.38380017434052,0,0,0,0,0,2.47691188572062,0,0,0,0,0,0,0,0,4.29281166514138,0,0,4.22720536059279,0,3.37815240352919,4.40725266934601,0,3.74862236599878
"backgnd131",0,0,0,0,0,0,0,4.34963336696448,3.63876759722159,0,0,0,3.35689143496947,3.38729555500345,2.60648557530501,0,0,2.73248740531765,1.47930701443915,0,0,3.66604230971145,5.04855820861647,0,3.22895720390204,0,2.73735194268641,0,2.8042605882118,0,0,0,0,3.21232569492878,0,3.45996508356147,0,0,4.02423225719514,0
"backgnd132",0,3.68779002571843,0,3.53750324980988,2.84039361981031,0,3.33251040119443,0,0,4.06354746594633,0,0,0,5.04593777857215,0,3.78654149272397,1.80823080025356,0,3.17782666400415,0,0,4.2673294838062,3.96349354135549,0,0,0,0,0,0,0,5.06788771302103,3.73243621259162,2.33019323210597,0,0,0,2.60793090709483,3.08203155416033,0,0
"backgnd133",0,0,0,0,0,0,0,3.28587966478797,4.63527065664066,0,0,0,4.19572859535508,0,3.14133225769103,0,0,0,0,0,4.04403714350069,3.38538438505506,3.83308173409144,2.76383991049979,0,0,0,0,0,0,0,0,4.70400372254293,0,0,0,0,0,0,0
"backgnd134",0,0,0,0,3.05598943386832,0,3.48155779091298,0,3.65808988446794,0,0,0,0,0,0,0,0,0,0,4.03103171067141,0,0,0,0,2.69740753767981,0,0,0,0,0,0,0,0,0,0,4.24658015582545,0,0,0,0
"backgnd135",0,0,0,0,0,0,2.38417386564485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85917718196256,0,0,0,0,4.19465935460178,0,0,4.08058247454949,0,0,0,3.90764688464419,0,0,0,3.41144764430256,0
"backgnd136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52825305667208,0,0,0,0,0,0,0,0,0,0,2.60765796971705,0,0,0,0,2.73677245382166,0,0,0,0,0,0,3.65555991079824
"backgnd137",0,0,0,0,0,4.08360009026924,0,0,0,3.32921221678516,3.62552884053783,4.88117438483585,0,0,1.94685869216449,0,0,0,2.6190389683662,0,0,0,0,0,0,0,3.29260728870589,0,0,0,0,0,0,2.68632786032227,0,0,3.45228476240453,0,4.61778383925322,0
"backgnd138",0,0,0,0,0,0,1.98791612636103,0,0,0,0,0,0,0,0,3.34735926944475,0,2.36220422502192,0,0,2.77494898302996,0,0,0,3.58039804517334,3.55078471151813,0,0,0,4.93146312162247,0,0,0,0,0,3.62480354966545,0,4.0412123760408,0,0
"backgnd139",0,0,0,0,0,0,0,0,4.17204507007375,0,0,0,0,0,0,0,0,2.80249335339297,0,0,0,3.75590389801459,1.98202797527343,0,0,1.66161199923661,0,0,0,0,0,0,0,3.85032380006315,4.01185316907872,0,5.66545387691493,6.39158545528358,0,0
"backgnd140",0,2.68918722286781,3.60212482758926,0,4.17229689547054,0,0,0,0,0,0,0,3.9852827705022,0,0,0,0,0,0,0,4.21544040476276,0,3.82467174023334,0,0,0,3.75273599907039,0,3.03068663718552,0,0,2.22676225386342,3.28876749033205,3.13517788242006,0,3.46186072046725,0,3.6597068423036,0,0
"backgnd141",0,0,0,0,0,0,2.27525476128932,0,3.26779919322168,4.23882740260227,0,3.99687959115328,0,0,0,4.20120036807973,0,0,0,5.04341181815098,0,1.18923904388746,0,0,4.1143424674947,0,0,0,0,0,0,0,0,0,0,0,0,2.91787899281719,0,1.94222101833549
"backgnd142",0,2.55745883995788,0,0,4.01134942028767,0,0,4.55649174528741,0,1.56627421794085,4.44878131643155,0,3.13580057547428,3.70283813881512,0,4.66045247760798,0,5.42547151563857,0,0,0,3.80982486915019,0,0,2.97844838524355,1.17660778141179,0,3.63159900913621,3.5310790517079,0,0,5.54882135801054,0,0,0,0,0,0,0,0
"backgnd143",2.85657386706906,0,0,3.96662539469453,0,0,0,0,0,0,0,2.48502615813406,0,0,3.80114339250717,0,0,0,0,3.80083230450547,0,3.86802482344201,3.23759573872426,0,2.95798708600719,2.80653870204984,2.75777303298875,0,0,0,0,0,0,0,0,4.42977597751528,0,0,0,2.33293384635761
"backgnd144",0,0,0,4.69606006325972,3.31013530403637,3.25501448386338,0,0,0,4.46975833759139,0,0,4.57679114452649,0,0,0,0,0,4.07329538077759,0,0,4.31224229114633,0,0,0,3.3126634341498,0,0,0,2.16583746058134,0,0,0,2.66561511523683,0,3.81830321708475,2.66486266341187,0,0,2.63138608788202
"backgnd145",0,0,2.8217210015731,1.85191165729227,0,0,0,0,0,0,0,2.34475392296431,3.56174956552797,0,0,0,0,0,0,0,0,1.84636734443583,3.60625716077982,0,2.52315083696113,0,1.46172321828047,3.48727961452216,0,0,0,0,0,0,0,0,3.52435020650692,2.43759225140082,0,0
"backgnd146",3.08560972261108,0,0,0,3.68900672710297,0,0,0,0,3.99156013009363,4.88852940268221,0,0,0,0,0,0,0,0,0,0,0,3.91306052110982,2.48771274237581,1.12517619330596,3.9500486786009,0,5.32570157323473,3.45657995227117,0,0,0,0,0,0,2.43624937431018,3.69552264751594,2.10795456894786,0,0
"backgnd147",0,0,0,4.57512743073231,3.21901132556723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88207869697581,0,0,0,0,0,0,0,0,0,0,2.6634366815999,0,0,0,0,2.42872500802552,0,2.56506373006117,2.09509080862516
"backgnd148",0,0,0,0,0,4.26379700467154,0,0,0,0,0,0,0,0,2.80701409367888,0,0,0,0,0,4.02869970899815,0,0,0,0,0,0,0,0,0,0,0,0,3.37812854509095,5.10876619191212,0,0,0,3.77655578716129,2.09564890395903
"backgnd149",4.07959041225297,0,0,0,0,0,4.4346861831377,0,4.4859029184574,0,3.45131904812259,0,0,0,0,0,2.76418022023262,0,0,4.19893300276367,3.6618640265856,0,2.16705137872264,0,5.18333953970744,0,0,0,2.91026360108411,0,0,4.2555798331027,0,0,0,0,0,0,0,0
"backgnd150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34579751120435,0,0,0,3.52135478463025,3.29782099253365,3.78188221802324,0,0,0,0,0,4.12760806344317,0,0,0,0,0,3.00280078468284,0
"backgnd151",3.55485508488144,0,0,3.09624866518734,0,4.3924295988362,0,4.12917174157708,0,0,2.29071173287484,0,0,0,3.05810584386339,0,0,3.65465178543985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11796743502456
"backgnd152",4.61652081813995,3.66439721036876,0,5.21679954767833,3.05897445931298,0,4.56926825149259,3.25323607032645,2.07020620821813,0,0,0,0,4.6228871617637,0,0,0,0,0,0,0,2.7783293483364,0,0,0,2.0788157653004,3.05945992317225,0,0,0,4.42625189550307,3.22947420275647,0,0,2.98804032203208,0,0,0,0,0
"backgnd153",0,0,0,0,0,2.93598890602867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84799155944456,3.61958231084268,0,0,0,0,5.17878304343794,3.70976240590069,0,0,0,0,0,0,0,4.62209621077388,0,2.16973969300509,0,0
"backgnd154",3.34523206415844,0,2.92642882515982,0,3.69232086230686,0,0,4.66978709005456,4.97295506220001,0,0,0,0,2.82493231377415,0,2.89699319797648,0,0,3.23224319679541,0,0,1.76378688111256,0,3.76700617147014,0,0,0,0,0,3.49533698294513,0,0,0,0,0,0,0,0,0,0
"backgnd155",3.56947355379283,3.38158240574341,0,0,3.61932897591651,2.57146458837729,0,3.74713547133609,0,3.5104174310373,4.203359698264,5.16099926926903,0,0,4.21294272851016,0,0,0,0,0,0,0,0,0,0,0,0,4.50616225090663,0,0,4.32297166393576,0,0,0,2.94483481810249,3.56634726355097,0,0,3.51472234752961,0
"backgnd156",0,4.3422914903657,0,0,0,0,0,0,3.8618874492129,0,0,3.65809882321388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98239356983017,0,4.58185981603545,4.5989606593847,0,0,0,0,4.29575314723486,0,4.15498788833695,0,2.85646725183032,5.04929964669404
"backgnd157",0,0,0,0,0,0,0,0,0,4.73823899494191,2.42197300573202,3.09046387184619,0,0,0,0,0,0,0,4.2433164547134,0,3.98991146816726,4.5055250610906,0,0,4.18694319587994,5.14335683092513,0,0,2.84115295131482,2.15988675469333,0,0,3.75914701240253,2.7121551537894,0,0,4.37230649356827,0,0
"backgnd158",0,0,0,0,0,0,4.17683938881625,0,3.06553257828011,4.76705384420694,0,0,0,3.17329990711505,2.87887631926933,0,0,0,4.14049891301403,0,0,3.92383781833479,0,0,3.88066139375141,0,3.26562730290465,2.03678040926003,2.70750233584848,0,4.21334785747576,0,0,0,0,0,0,0,0,0
"backgnd159",0,0,0,0,0,0,0,0,0,2.53125238961442,5.39169940299409,0,0,0,0,0,0,0,0,0,0,0,0,1.53294562980932,0,0,0,3.52371834666038,0,0,4.73760211093513,3.59564024821475,0,0,2.83256508664351,0,0,2.84778604392137,0,0
"backgnd160",0,0,0,0,4.36087783207232,0,0,5.1921506886057,2.4471259455099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82480159502946,0,3.4414351703837,3.80282209564468,0,0,0,0,0,0,0,0,0,0,0
"backgnd161",4.54976809101143,0,0,0,0,0,0,0,0,3.18104962992879,0,0,0,0,2.27312635393034,0,0,0,0,1.7989952166069,0,0,0,0,0,3.62878275325202,0,0,0,0,0,3.34105332758653,0,0,0,0,2.13060268528316,0,2.68148859686488,2.753842672744
"backgnd162",2.17813579026603,0,0,4.29298022261383,0,0,0,0,0,0,1.89341876140825,0,0,0,0,1.78113445214448,2.84981955553358,0,0,3.69678516568935,0,0,0,0,0,0,0,0,0,0,3.41716470268509,4.94517528488469,0,0,0,0,0,2.72058221511572,0,0
"backgnd163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56393964281003,0,0,0,3.84501983302086,0,3.61078000983606,0,0,3.88705888114145,0,0,0,0,5.50207039608064,0
"backgnd164",0,2.04018155395066,1.73681713082831,0,3.54395243462151,0,3.96133359813644,0,0,0,3.10123639312364,2.62998641789884,0,0,0,0,0,4.42448171507997,0,0,0,0,0,0,0,0,0,3.93992728865564,0,2.78438119547312,0,0,2.43302317140836,0,0,0,3.3168869176925,1.74894824675667,0,0
"backgnd165",0,0,0,0,0,0,0,0,5.10553287010573,0,0,0,2.78591618179579,0,0,3.78284685558135,3.49432501035282,4.58531392270078,0,0,3.22426808915047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd166",3.75585082663246,0,3.37312910246635,0,0,3.40569275309984,0,0,0,4.24104125441312,0,3.90841881626317,4.34945693869326,3.90142539865989,2.92756542946021,3.46652132061754,0,0,0,3.36550788595953,0,0,5.57881962534083,0,0,0,0,3.30022503683398,4.077718966556,3.50780940537946,0,0,0,0,2.21456469487468,3.9922852016444,3.81116845687673,3.41831306876151,2.91516343095876,2.1671627158046
"backgnd167",4.2493194831972,0,0,0,2.88659491183395,0,0,0,0,3.94315028506418,0,0,3.32046151469729,0,0,0,0,0,0,0,3.58292074040641,3.20177543509042,4.03567826107199,0,0,0,0,0,0,0,0,3.9183881500711,0,0,0,0,0,0,0,0
"backgnd168",0,0,0,0,0,2.90488214398008,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44593793523068,0,0,2.83408175543227,0,0,2.98712163073828,0,0,0,0,0,4.23808142159077,0,0,0,0,0,0,0,0
"backgnd169",3.31362160506051,0,1.98329145861874,0,4.10288667732047,0,0,2.52679032170404,4.56236230651116,0,4.6697723612618,6.29956285639142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00780593770907,0,0,3.94355540776248,0,0,0,0
"backgnd170",0,4.01993415641995,0,0,3.90647933988177,0,0,0,0,0,0,4.04571492228809,0,0,0,4.01447309812258,0,0,2.64001827408157,0,3.1501266688871,0,0,0,2.29118588376504,2.72622107334519,0,0,0,0,3.30428325277186,0,3.49542416415455,0,0,4.26229044638539,0,3.7678564238989,3.1413382672142,0
"backgnd171",0,3.46770981561716,2.43152285118945,0,0,0,1.74065822888651,2.9254009285495,0,0,0,4.14748979272902,0,2.29396908323527,0,3.65257930260774,0,3.39456773782095,0,1.76878958769427,0,0,0,0,0,0,0,0,0,0,3.28637686209149,0,0,0,2.60781211067918,0,4.10894829657341,3.75186051768557,0,0
"backgnd172",0,2.05551400086676,0,4.56240464663098,0,2.45400888158498,2.67519806553307,0,0,0,0,0,0,3.22587575222643,0,0,4.55037976820743,0,3.27256911537051,3.97444979597332,0,0,0,5.98896901349136,0,0,3.89394078352848,0,0,2.42695705253892,0,0,0,4.26062617025525,3.51598483110443,3.85083940842893,0,0,0,0
"backgnd173",5.53199507539206,0,0,4.04684972376991,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66758416706515,0,2.12524546705891,0,0,4.04141969391775,0,0,3.14203744206393,0,0,0,0,0,0,4.64484337897073,0,3.81992717998646,4.52240058862774,0,0,0,0
"backgnd174",3.34621523207428,0,0,0,0,0,0,3.78833566073075,2.1754816935794,3.11916192335479,0,0,0,0,0,0,5.57530803558015,0,0,0,0,0,0,0,0,0,2.10447770216385,2.88915658556881,0,1.81680939031516,0,0,0,3.52565363670911,5.10971017939244,0,0,0,0,0
"backgnd175",0,0,0,3.9631489004539,3.82904880695462,0,0,2.61022250991673,0,4.07413767856625,0,0,3.2582230902854,0,4.81434049549762,5.55832281535876,0,0,3.24079120079074,0,3.5369164571159,0,2.32938013089067,2.57872267239616,0,2.25184397219205,3.6270088152228,0,0,0,2.48009191215825,3.62471130175269,0,0,5.15084762873372,0,0,0,3.03854080912652,0
"backgnd176",0,0,2.32962499548975,0,0,4.04746499872236,0,0,0,0,0,0,3.68486595651655,0,0,0,0,0,5.25577107807381,0,0,3.53515385312182,0,4.26053715307516,2.94863667946243,4.01696369629532,3.87404435430423,0,0,0,0,0,0,0,0,0,3.2626016927556,0,3.01836629978072,0
"backgnd177",0,0,4.08586572643385,0,0,0,0,0,0,2.82048569656933,3.70455877552528,0,0,2.01337718955007,0,0,4.7838291478254,0,0,0,0,2.2698546424691,4.23498664423457,0,3.81988812287207,3.30094937436641,0,0,0,0,3.66085820844265,0,0,0,3.20674511370645,0,0,0,0,0
"backgnd178",0,4.07383090952072,0,5.57574741658724,4.64111470335116,0,0,3.66121366889113,0,4.48792294054857,0,4.26838191045184,0,0,0,2.955950935638,0,0,0,0,0,0,0,0,2.84966842934553,5.17423894340903,0,0,3.44857159043477,0,0,0,0,0,0,0,0,0,0,2.98674981372806
"backgnd179",0,0,3.10895269163064,0,3.56297250731652,0,0,0,0,3.94373157209529,3.3160600732322,0,0,0,3.88512570720467,3.97918121343701,0,0,3.64689200095324,2.91830087728582,0,0,0,5.52737713593432,1.21086932737376,0,0,0,0,3.91741656517078,2.97204692754878,4.62058322991324,0,0,0,0,0,0,2.36807243051223,0
"backgnd180",0,0,0,0,0,0,0,5.2163489612799,0,2.60169986267609,0,0,0,0,0,3.33767991931616,3.0973307708763,0,3.72361524989251,4.1565543641585,0,0,0,3.80211948602943,0,0,0,3.45253336789272,0,0,0,0,3.45107765366223,0,0,0,2.95109671618349,0,0,0
"backgnd181",0,0,0,4.31436339238647,0,3.35547151165364,0,0,0,0,3.48338499703583,0,3.66448858429458,0,0,0,0,2.4375292867442,0,0,0,0,4.47557747423283,0,0,0,0,0,0,0,0,0,4.28483386779039,3.04470982806392,4.1039053949675,0,4.23742210771353,0,0,0
"backgnd182",0,0,0,2.55367611504945,4.96802637530558,0,0,2.7487568558944,4.12118579321772,0,4.56422248852562,0,0,0,5.09543006867384,0,0,0,0,0,0,0,0,0,0,0,4.68352767604937,3.45262026408184,0,0,2.92061740612729,0,3.21174915526793,0,0,0,0,0,3.90368452301184,0
